
n = 0.0
0,0105
0,0122
0,0128
0,0137
0,014
0,0131
0,0113
0,0113
0,0123
0,0132
0,0137
0,0133
0,0125
0,0116
0,0119
0,0126
0,0132
0,0132
0,013
0,0124
0,0121
0,0121
0,0127
0,0132
0,0131
0,0127
0,0123
0,012
0,0123
0,0129
0,013
0,013
0,0128
0,0123
0,0123
0,0126
0,0129
0,0129
0,0128
0,0126
0,0124
0,0124
0,0126
0,0126
0,0128
0,0128
0,0128
0,0124
0,0125
0,0126
0,0129
0,0129
0,0128
0,0127
0,0122
0,0122
0,0124
0,0129
0,0131
0,0128
0,0124
0,0123
0,0123
0,0127
0,0128
0,0129
0,0126
0,0127
0,0124
0,0124
0,0125
0,0127
0,0128
0,0128
0,0127
0,0125
0,0124
0,0125
0,0127
0,0127
0,0128
0,0128
0,0125
0,0126
0,0125
0,0126
0,0125
0,0128
0,0129
0,0126
0,0125
0,0125
0,0124
0,0125
0,0129
0,013
0,0128
0,0127
0,0125
0,0123
0,0124
0,0129
0,0129
0,0128
0,0125
0,0124
0,0124
0,0128
0,0131
0,0129
0,0126
0,0123
0,0122
0,0123
0,0127
0,0132
0,0129
0,0127
0,0124
0,0126
0,0124
0,0125
0,0128
0,013
0,0126
0,0125
0,0125
0,0124
0,0127
0,0129
0,0129
0,0125
0,0124
0,0125
0,0126
0,0128
0,0129
0,0128
0,0124
0,0125
0,0127
0,0123
0,0125
0,0129
0,0129
0,0127
0,0125
0,0124
0,0125
0,0129
0,0129
0,0127
0,0125
0,0126
0,0127
0,0126
0,0128
0,0127
0,0127
0,0124
0,0123
0,0124
0,0128
0,0127
0,0128
0,0129
0,0125
0,0125
0,0123
0,0125
0,0127
0,0126
0,0129
0,0128
0,0124
0,0126
0,0124
0,0126
0,0127
0,0126
0,0125
0,0128
0,0127
0,0125
0,0126
0,0126
0,0125
0,0126
0,0126
0,0126
0,0126
0,0129
0,0129
0,0126
0,0124
0,0125
0,0125
0,0127
0,0127
0,0126
0,0125
0,0126
0,0125
0,0125
0,0126
0,0127
0,0128
0,0128
0,0125
0,0126
0,0125
0,0125
0,0127
0,0127
0,0126
0,0127
0,0127
0,0125
0,0126
0,0126
0,0126
0,0126
0,0127
0,0126
0,0125
0,0126
0,0127
0,0127
0,0127
0,0127
0,0125
0,0123
0,0126
0,0123
0,0127
0,0131
0,0131
0,0126
0,0125
0,0122
0,0125
0,0126
0,0128
0,013
0,0128
0,0126
0,0123
0,0124
0,0126
0,0128
0,0128
0,0126
0,0124
0,0125
0,0126
0,0127
0,0129
0,0127
0,0126
0,0123
0,0123
0,0127
0,0129
0,0128
0,0127
0,0124
0,0124
0,0126
0,0125
0,0128
0,0128
0,0126
0,0126
0,0126
0,0125
0,0127
0,0124
0,0127
0,0127
0,0127
0,0127
0,0126
0,0126
0,0126
0,0126
0,0127
0,0129
0,0127
0,0126
0,0127
0,0126
0,0126
0,0128
0,0128
0,0127
0,0127
0,0127
0,0126
0,0126
0,0126
0,0127
0,0128
0,0128
0,0127
0,0127
0,0126
0,0125
0,0125
0,0125
0,0127
0,0128
0,0125
0,0123
0,0126
0,0126
0,0128
0,0128
0,0127
0,0126
0,0122
0,0124
0,0127
0,0127
0,0127
0,0129
0,0127
0,0123
0,0123
0,0127
0,0126
0,0129
0,0126
0,0126
0,0125
0,0127
0,0126
0,0126
0,0127
0,0126
0,0126
0,0123
0,0128
0,0129
0,0127
0,0125
0,0123
0,0124
0,0125
0,0129
0,0131
0,0128
0,0125
0,0123
0,0126
0,0127
0,0128
0,0127
0,0127
0,0125
0,0126
0,0126
0,0128
0,0126
0,0126
0,0125
0,0125
0,0127
0,0126
0,0127
0,0125
0,0128
0,0128
0,0125
0,0127
0,0128
0,0127
0,0125
0,0127
0,0126
0,0126
0,0126
0,0127
0,0124
0,0125
0,0129
0,0127
0,0127
0,0125
0,0124
0,0127
0,0128
0,0128
0,0126
0,0126
0,0125
0,0125
0,0126
0,0128
0,0126
0,0125
0,0123
0,0126
0,0127
0,0128
0,013
0,0125
0,0124
0,0126
0,0125
0,0126
0,0128
0,0127
0,0126
0,0126
0,0129
0,0126
0,0124
0,0125
0,0126
0,0126
0,0125
0,0128
0,0129
0,0127
0,0128
0,0124
0,0124
0,0125
0,0127
0,0127
0,0126
0,0128
0,0126
0,0127
0,0124
0,0126
0,0125
0,0127
0,0127
0,0129
0,0127
0,0125
0,0125
0,0125
0,0126
0,0126
0,0126
0,0129
0,0127
0,0127
0,0124
0,0125
0,0128
0,0127
0,0127
0,0126
0,0123
0,0126
0,0128
0,0128
0,0126
0,0126
0,0125
0,0127
0,0126
0,0124
0,0126
0,0126
0,0126
0,0125
0,0125
0,0128
0,0126
0,0127
0,0126
0,0127
0,0125
0,0128
0,0128
0,0125
0,0127
0,0125
0,0125
0,0125
0,0128
0,0128
0,0128
0,0125
0,0123
0,0126
0,0127
0,0127
0,0128
0,0127
0,0124
0,0125
0,0125
0,0127
0,0129
0,0128

n = 0.1
0,0125
0,0149
0,0136
0,0123
0,0117
0,012
0,0124
0,0131
0,0135
0,0128
0,0124
0,0122
0,0124
0,0127
0,0129
0,013
0,0127
0,0125
0,0125
0,0126
0,0128
0,0129
0,0128
0,0127
0,0126
0,0124
0,0126
0,0128
0,013
0,0128
0,0124
0,0124
0,0127
0,0128
0,0129
0,0126
0,0125
0,0125
0,0127
0,0126
0,0129
0,0127
0,0128
0,0126
0,0124
0,0126
0,0126
0,0128
0,0129
0,013
0,0125
0,0123
0,0123
